u,v,key,osmid,name,highway,length,speed_kph,travel_time,lanes,maxspeed,oneway
26350359,26350353,0,1187852185,Strada Căpitan Damșescu,tertiary,224.27280857703542,50.0,16.14764221754655,2,RO:urban,False
26350359,270549560,0,"[1187852186, 39523940]","['Strada Vulturilor', 'Splaiul Tudor Vladimirescu']",residential,236.41182733686156,40.0,21.27706446031754,2,"['RO:urban', '30']",False
26350836,2133946931,0,690455327,Strada Mangalia,residential,84.74064645599026,50.0,6.101326544831299,,RO:urban,False
26350836,26650827,0,690455328,Strada Mangalia,residential,184.3252365720932,50.0,13.27141703319071,,RO:urban,False
26350836,26350842,0,690460650,Strada Johann Nepomuk Preyer,residential,223.1661448427407,50.0,16.06796242867733,2,RO:urban,False
26350836,26350843,0,690460650,Strada Johann Nepomuk Preyer,residential,231.2596658036789,50.0,16.65069593786488,2,RO:urban,False
26350839,270549387,0,24900831,Strada Rahovei,residential,111.49740784159897,50.0,8.027813364595128,,RO:urban,False
26350839,357470220,0,207255418,Strada Ardealului,tertiary,40.5179783190096,50.0,2.9172944389686912,,RO:urban,False
26350839,2075889870,0,229062018,Strada Ion Barac,tertiary,124.48780854950547,50.0,8.963122215564395,,RO:urban,False
26350842,26350836,0,690460650,Strada Johann Nepomuk Preyer,residential,223.16614484274072,50.0,16.067962428677333,2,RO:urban,False
26350842,2133946930,0,1225622081,Strada Crizantemelor,residential,84.43702109494642,50.0,6.079465518836142,2,RO:urban,True
26350842,26350353,0,1225622082,Strada Johann Nepomuk Preyer,residential,190.97492783793857,30.0,22.916991340552627,2,30,False
26350843,3393695014,0,690460650,Strada Johann Nepomuk Preyer,residential,15.592760232467281,50.0,1.1226787367376443,2,RO:urban,False
26350843,254484170,0,23620481,Bulevardul Iuliu Maniu,primary,22.425777450053378,50.0,1.6146559764038433,2,RO:urban,True
26350843,26350836,0,690460650,Strada Johann Nepomuk Preyer,residential,231.2596658036789,50.0,16.65069593786488,2,RO:urban,False
26555996,1151826430,0,"[127719736, 99614793]",unnamed,unclassified,3989.771882105263,36.666666666666664,391.7230575157895,,,False
26555996,2074475582,0,"[852735520, 852734766, 852734767, 700894638, 700894639, 197159599, 852735519]",Calea Torontalului,primary,2677.768645796759,80.0,120.49958906085413,2,"['90', '70']",False
26556376,262637778,0,24257833,Strada Călan,residential,109.07120662336118,50.0,7.853126876882005,,RO:urban,False
26556376,31260450,0,"[1068596566, 1068596567]",Calea Torontalului,primary,97.43470376959071,50.0,7.015298671410531,4,50,False
26556376,2277423053,0,1068596568,Calea Torontalului,primary,56.70738134636959,50.0,4.082931456938611,4,50,False
26556461,31225256,0,"[855750212, 855750213, 1068593502, 1150207943]",Calea Torontalului,primary,130.05558190007054,50.0,9.36400189680508,4,50,False
26556461,2070667932,0,"[1068596570, 196776532]",Calea Torontalului,primary,75.11897492013306,50.0,5.40856619424958,"['2', '3']",50,True
26556530,2176557208,0,"[1106566624, 1106566623, 197066343]",Calea Torontalului,primary,392.42427220579754,70.0,20.181819713441016,2,70,False
26556530,6505992195,0,"[692987044, 1106559204, 1106559205]",unnamed,tertiary,1007.2343183627868,40.0,90.6510886526508,2,"['30', '50']",False
26556530,8496896458,0,1106566628,Calea Torontalului,primary,360.80316544199593,50.0,25.97782791182371,2,50,False
26650816,2062439400,0,195826495,unnamed,residential,13.198019239073828,50.0,0.9502573852133157,,RO:urban,False
26650816,26650827,0,4370810,Strada Platanilor,residential,492.8427211456317,50.0,35.484675922485486,,RO:urban,False
26650816,1236363752,0,23620481,Bulevardul Iuliu Maniu,primary,82.64877282172591,50.0,5.950711643164267,2,RO:urban,True
26650827,26650816,0,4370810,Strada Platanilor,residential,492.8427211456317,50.0,35.484675922485486,,RO:urban,False
26650827,25499164,0,690455328,Strada Mangalia,residential,317.94279938782495,50.0,22.891881555923398,,RO:urban,False
26650827,26350836,0,690455328,Strada Mangalia,residential,184.3252365720932,50.0,13.27141703319071,,RO:urban,False
26650907,21515983,0,96021762,Strada August Treboniu Laurian,residential,106.15027339456293,50.0,7.642819684408531,,RO:urban,False
26650907,3041936167,0,96021762,Strada August Treboniu Laurian,residential,72.3535040781856,50.0,5.209452293629363,,RO:urban,False
26650910,2455846059,0,177036233,Strada Alexandru Odobescu,residential,139.6693208444113,30.0,16.760318501329355,2,30,True
26650910,33984058,0,983051739,Strada Alexandru Odobescu,residential,101.48051425878202,50.0,7.306597026632305,,RO:urban,False
26650942,1109436944,0,4370820,Strada Romulus,residential,219.2239548493137,50.0,15.784124749150587,,RO:urban,False
26650942,1109436939,0,133821936,Strada Cornel Grofșoreanu,residential,104.6117321980271,30.0,12.553407863763251,,30,True
26650942,267093330,0,300083941,Strada Romulus,residential,224.87984348090086,50.0,16.191348730624863,2,RO:urban,False
26651252,265072536,0,24415510,Aleea Sănătății,residential,266.0294934268892,50.0,19.154123526736022,2,RO:urban,False
26651252,26651266,0,"[4770346, 831734460]",Strada Versului,residential,325.82471209122457,50.0,23.459379270568167,,RO:urban,False
26651253,26651252,0,103510684,Strada Martir Ioan Stanciu,residential,103.01989727850437,50.0,7.4174326040523155,,RO:urban,True
26651253,2622067134,0,256554311,Strada Martir Ioan Stanciu,residential,134.40582782601797,50.0,9.677219603473295,,RO:urban,False
26651263,26651253,0,"[4929660, 777462159]",Strada Martir Marius Ciopec,residential,347.90979170223204,50.0,25.049505002560707,,RO:urban,True
26651263,343309005,0,217015268,Strada Doctor Ioan Mureșan,residential,45.4678781552377,50.0,3.2736872271771147,,RO:urban,False
26651263,29119259,0,217015268,Strada Doctor Ioan Mureșan,residential,144.5507102334421,50.0,10.407651136807832,,RO:urban,False
26651264,2622060051,0,697855377,Calea Martirilor 1989,secondary,27.11957264709987,50.0,1.9526092305911906,4,RO:urban,False
26651264,6959616673,0,1059895604,Calea Martirilor 1989,secondary,52.19951425685514,50.0,3.75836502649357,4,RO:urban,False
26651266,26651252,0,"[4770346, 831734460]",Strada Versului,residential,325.82471209122457,50.0,23.459379270568167,,RO:urban,False
26651266,276680558,0,"[1123702040, 1123702041, 1123702042, 1123702043]",Strada Mareșal Constantin Prezan,secondary,176.84142084923093,50.0,12.732582301144628,4,50,False
26651266,4596127526,0,"[1123702049, 1123702050, 1123702053, 1123702044, 1123702046]",Strada Mareșal Constantin Prezan,secondary,150.78335043943608,50.0,10.8564012316394,4,50,False
29076335,29077361,0,"[4599010, 8149574]",Strada Drubeta,tertiary,219.77277280940453,30.0,26.372732737128544,1,30,True
29076335,258776294,0,31953419,Strada Drubeta,tertiary,435.1362449488538,50.0,31.329809636317474,2,RO:urban,False
29076335,357865964,0,447023859,Strada Mureș,tertiary,109.67141493484623,50.0,7.896341875308928,,RO:urban,True
29077361,243753991,0,4599010,Strada Drubeta,tertiary,103.71895739302596,30.0,12.446274887163115,1,30,True
29114313,29114337,0,4602687,Strada Martir Alexandru Ferkel-Șuteu,residential,111.53509858447448,50.0,8.030527098082164,,RO:urban,True
29114313,2178535065,0,89619279,Strada Mareșal Alexandru Averescu,tertiary,24.113709358156846,50.0,1.7361870737872929,,RO:urban,False
29114313,29114318,0,89619279,Strada Mareșal Alexandru Averescu,tertiary,115.90647507668899,50.0,8.34526620552161,,RO:urban,False
29114316,357869293,0,447023859,Strada Mureș,tertiary,106.35744897984353,50.0,7.657736326548734,,RO:urban,True
29114318,29114313,0,89619279,Strada Mareșal Alexandru Averescu,tertiary,115.90647507668899,50.0,8.34526620552161,,RO:urban,False
29114318,29114365,0,89619279,Strada Mareșal Alexandru Averescu,tertiary,131.38821852914,50.0,9.459951734098082,,RO:urban,False
29114321,29114323,0,4602688,Strada Crivaia,residential,103.6743609897773,50.0,7.464553991263966,,RO:urban,True
29114321,357868652,0,447023859,Strada Mureș,tertiary,7.318288212779684,50.0,0.5269167513201373,,RO:urban,True
29114323,29114325,0,4602685,Strada Măgura,residential,115.78296907483389,50.0,8.33637377338804,,RO:urban,True
29114323,29114335,0,4602688,Strada Crivaia,residential,104.62317343456074,50.0,7.532868487288373,,RO:urban,True
29114325,29114342,0,4602685,Strada Măgura,residential,125.98425147220608,50.0,9.070866105998837,,RO:urban,True
29114325,29114316,0,4602687,Strada Martir Alexandru Ferkel-Șuteu,residential,102.041981191887,50.0,7.347022645815865,,RO:urban,True
29114328,3815408386,0,857146136,Calea Martirilor 1989,secondary,68.82536752123214,50.0,4.955426461528714,4,RO:urban,False
29114328,29114333,0,"[256554309, 857146134]",Calea Martirilor 1989,secondary,107.15119580342753,50.0,7.714886097846782,4,RO:urban,False
29114333,4130368732,0,111759126,Calea Martirilor 1989,secondary,109.48272724125746,50.0,7.882756361370538,3,50,True
29114333,29114340,0,"[4602683, 857146133]",Strada Martir Dumitru Jugănaru,residential,134.68144588460217,50.0,9.697064103691357,,RO:urban,True
29114333,29114328,0,"[256554309, 857146134]",Calea Martirilor 1989,secondary,107.15119580342753,50.0,7.714886097846782,4,RO:urban,False
29114335,29114363,0,4602683,Strada Martir Dumitru Jugănaru,residential,103.87030976548083,50.0,7.4786623031146195,,RO:urban,True
29114335,29114318,0,4602688,Strada Crivaia,residential,109.58791024727955,50.0,7.890329537804129,,RO:urban,True
29114337,29114335,0,4602683,Strada Martir Dumitru Jugănaru,residential,117.99396676438543,50.0,8.495565607035752,,RO:urban,True
29114337,29114325,0,4602687,Strada Martir Alexandru Ferkel-Șuteu,residential,104.53688159775152,50.0,7.526655475038109,,RO:urban,True
29114340,29114337,0,4602683,Strada Martir Dumitru Jugănaru,residential,124.06982046063007,50.0,8.933027073165366,,RO:urban,True
29114342,29114340,0,4602686,Strada Azuga,residential,105.66513701292186,50.0,7.607889864930375,,RO:urban,True
29114342,29114328,0,857146135,Strada Măgura,residential,135.70682998439253,50.0,9.770891758876264,,RO:urban,True
29114344,29114342,0,4602686,Strada Azuga,residential,104.17138023810057,50.0,7.5003393771432405,,RO:urban,True
29114344,5212989025,0,"[1124131305, 447023859]",Strada Mureș,tertiary,136.91502760806333,50.0,9.857881987780559,3,RO:urban,True
29114347,29077361,0,4602683,Strada Martir Dumitru Jugănaru,residential,134.24573146865185,50.0,9.665692665742933,,RO:urban,True
29114347,29114350,0,4602684,Strada Meziad,residential,210.8568829326856,50.0,15.181695571153366,,RO:urban,True
29114350,357868479,0,447023859,Strada Mureș,tertiary,50.20981385628341,50.0,3.6151065976524057,,RO:urban,True
29114363,1454098577,0,217736873,Strada Salcâmilor,residential,54.04411819664879,48.0426739023187,4.049708513383673,,,False
29114363,29114347,0,4602683,Strada Martir Dumitru Jugănaru,residential,132.56807266602755,50.0,9.544901231953984,,RO:urban,True
29114365,29114318,0,89619279,Strada Mareșal Alexandru Averescu,tertiary,131.38821852914,50.0,9.459951734098082,,RO:urban,False
29114365,243753991,0,89619279,Strada Mareșal Alexandru Averescu,tertiary,240.15627322261287,50.0,17.291251672028128,,RO:urban,False
29114365,357916436,0,446626568,Strada Salcâmilor,residential,146.90716807288908,50.0,10.577316101248014,,RO:urban,False
29114365,29114363,0,"[217736874, 1459775164]",Strada Salcâmilor,residential,111.97941846008003,50.0,8.062518129125763,,RO:urban,True
29119259,3581040749,0,217015268,Strada Doctor Ioan Mureșan,residential,11.421016560771296,50.0,0.8223131923755334,,RO:urban,False
29119259,26651263,0,217015268,Strada Doctor Ioan Mureșan,residential,144.55071023344206,50.0,10.40765113680783,,RO:urban,False
29119260,4443823116,0,444140954,Calea Martirilor 1989,secondary,18.31583503504023,50.0,1.3187401225228967,3,RO:urban,True
29119260,25530087,0,"[686175600, 1274609321, 4258951]",Bulevardul Liviu Rebreanu,primary,201.45161367709719,50.0,14.504516184750997,"['2', '3']",50,True
29119690,263149236,0,217632741,Strada Feldioara,residential,17.471339442387286,30.0,2.0965607330864744,,30,False
29119690,243753992,0,1259505972,Bulevardul Liviu Rebreanu,primary,363.18625048263306,50.0,26.14941003474958,2,50,True
29120244,358000217,0,207512622,Strada Mircea cel Bătrân,residential,54.46628878572388,50.0,3.9215727925721198,2,RO:urban,False
29120244,31260366,0,1023040171,Strada Macilor,residential,155.6989358532838,50.0,11.210323381436435,2,RO:urban,False
29120244,320563302,0,207512622,Strada Mircea cel Bătrân,residential,121.89013801683544,50.0,8.776089937212152,2,RO:urban,False
29120244,264606930,0,1023040170,Strada Macilor,residential,69.08281168528055,50.0,4.9739624413402,,RO:urban,True
29120245,31260366,0,1023040171,Strada Macilor,residential,113.09028544875095,50.0,8.14250055231007,2,RO:urban,False
29120245,29120246,0,94391546,Strada Cloșca,primary,220.89462747955034,50.0,15.904413178527625,4,50,False
29120245,31260367,0,454886752,Piața Avram Iancu,residential,104.93577131262617,50.0,7.555375534509085,2,RO:urban,False
29120245,2269379554,0,904113156,Strada Cloșca,primary,119.56537531141034,50.0,8.608707022421545,4,50,False
29120246,264607156,0,24386076,Strada Herța,residential,114.40379866055173,50.0,8.237073503559724,2,RO:urban,False
29120246,264607532,0,8435520,Strada Vuk Stefanović Karadžić,residential,105.41347369326708,50.0,7.58977010591523,2,RO:urban,False
29120246,1096546338,0,94391546,Strada Cloșca,primary,533.0563414016241,50.0,38.380056580916936,4,50,False
29120246,29120245,0,94391546,Strada Cloșca,primary,220.89462747955034,50.0,15.904413178527625,4,50,False
29120248,358115330,0,24260001,Aleea Viilor,residential,125.20667288409624,50.0,9.01488044765493,,RO:urban,True
29120248,243147564,0,24386125,Strada Bucovinei,residential,184.56601692265224,50.0,13.288753218430962,2,RO:urban,False
29120248,264607145,0,24386125,Strada Bucovinei,residential,136.2370642033366,50.0,9.809068622640234,2,RO:urban,False
29120255,263151277,0,224248426,Strada Ciprian Porumbescu,tertiary,30.31914493755652,50.0,2.1829784355040696,2,RO:urban,True
29120255,29120256,0,376425810,Piața Nicolae Bălcescu,tertiary_link,26.153079371899704,50.0,1.883021714776779,1,RO:urban,True
29120256,6274787022,0,24295900,Piața Nicolae Bălcescu,tertiary,6.038162898936866,50.0,0.4347477287234544,2,RO:urban,True
29529665,1942427459,0,1312325874,Strada Mureș,residential,92.15334530761604,50.0,6.635040862148355,2,RO:urban,False
29529665,296082157,0,427340605,Strada Mureș,tertiary,96.7077435404471,50.0,6.962957534912192,2,RO:urban,False
29529665,29529666,0,427340606,Bulevardul Constantin Brâncoveanu,secondary,379.62348117829885,50.0,27.33289064483752,2,RO:urban,False
29529665,25639524,0,"[8138064, 667650420, 667650422]",Bulevardul Constantin Brâncoveanu,secondary,315.4668528776669,50.0,22.713613407192017,"['5', '4']",RO:urban,False
29529666,264627827,0,147391975,Strada Gavril Musicescu,residential,94.87784287369718,50.0,6.831204686906197,2,50,False
29529666,29529665,0,427340606,Bulevardul Constantin Brâncoveanu,secondary,379.62348117829885,50.0,27.33289064483752,2,RO:urban,False
29529666,357875582,0,427340608,Strada Emile Zola,secondary,107.25497928903106,50.0,7.7223585088102356,2,RO:urban,False
29529667,357877936,0,8157066,Strada Victor Hugo,tertiary,252.2624370477819,50.0,18.162895467440297,2,50,False
29529667,264628112,0,"[4975576, 8157066]",Strada Victor Hugo,tertiary,302.38207186611425,40.0,27.214386467950284,2,"['30', '50']",False
29529667,357876855,0,427340608,Strada Emile Zola,secondary,171.27143318779312,50.0,12.331543189521105,2,RO:urban,False
29529667,357875582,0,427340608,Strada Emile Zola,secondary,90.93371068607061,50.0,6.547227169397085,2,RO:urban,False
29529671,258776296,0,4975575,Strada Ana Ipătescu,tertiary,224.87302104210988,50.0,16.19085751503191,2,50,False
29529671,2466431502,0,224368620,Strada Ana Ipătescu,tertiary,73.97143885669661,30.0,8.876572662803593,2,30,True
30987850,30987851,0,8465559,Piața Aurel Vlaicu,residential,124.08522701918234,50.0,8.934136345381129,2,RO:urban,False
30987850,1840425142,0,173199680,Strada Anton Pann,tertiary,21.472420349555655,50.0,1.546014265168007,2,RO:urban,False
30987850,2094141164,0,173199680,Strada Anton Pann,tertiary,56.68194901357948,50.0,4.081100328977723,2,RO:urban,False
30987851,30987850,0,8465559,Piața Aurel Vlaicu,residential,124.08522701918234,50.0,8.934136345381129,2,RO:urban,False
30987851,256044508,0,89372847,Strada Titu Maiorescu,residential,340.37463968345105,50.0,24.506974057208478,,RO:urban,False
30987851,10616225868,0,110997338,Strada Constantin Titel Petrescu,residential,167.42043765520935,50.0,12.054271511175076,,RO:urban,True
30987854,1867744835,0,8465563,Strada Costache Negruzzi,residential,104.96682706654506,50.0,7.557611548791245,,RO:urban,False
30987854,1135937249,0,23635602,Strada Ion Creangă,residential,108.07917432701153,50.0,7.78170055154483,,RO:urban,False
30987854,1867744843,0,8465563,Strada Costache Negruzzi,residential,107.2880682454305,50.0,7.724740913670996,,RO:urban,False
30987856,1867744831,0,176229211,Strada Ecaterina Teodoroiu,residential,99.02238118910259,50.0,7.129611445615387,2,RO:urban,False
